,Unnamed: 0_x,sex,row_number,liters_drunk,age_kid,age_adult,age_old,drink,check_number,label,Unnamed: 0_y,session_start,morning,day,evening
283,342,1,93.0,2,0,0,1,1,987,0,1159,06:00:00.000,Morning session,NaN,NaN
284,343,1,45.0,0,0,0,1,0,3007,0,674,21:00:00.000,NaN,NaN,Evening session
285,344,0,16.0,2,0,0,1,0,145,1,594,06:00:00.000,Morning session,NaN,NaN
286,345,0,44.0,1,0,1,0,1,3550,0,273,14:00:00.000,NaN,Day session,NaN
287,346,0,30.0,1,0,1,0,0,4365,1,740,22:15:00.000,NaN,NaN,Evening session
288,348,0,38.0,0,0,1,0,1,9269,1,9088,06:00:00.000,Morning session,NaN,NaN
289,349,1,51.0,0,0,1,0,0,5374,0,8729,08:42:00.000,Morning session,NaN,NaN
290,351,0,100.0,2,0,1,0,1,5011,1,2264,06:00:00.000,Morning session,NaN,NaN
291,352,Не указан,82.0,1,0,1,0,0,1775,1,8370,06:00:00.000,Morning session,NaN,NaN
292,353,0,86.0,2,0,1,0,1,7367,1,972,07:30:00.000,Morning session,NaN,NaN
293,355,1,89.0,3,0,1,0,1,2920,1,3438,22:30:00.000,NaN,NaN,Evening session
294,356,1,55.0,4,0,1,0,0,297,1,1515,06:15:00.000,Morning session,NaN,NaN
295,357,0,77.0,1,1,0,0,0,1407,0,5743,22:30:00.000,NaN,NaN,Evening session
296,358,1,36.0,2,0,0,1,1,2187,1,8160,08:42:00.000,Morning session,NaN,NaN
297,359,0,54.0,4,0,0,1,1,2180,1,9313,07:30:00.000,Morning session,NaN,NaN
298,360,0,98.0,2,0,0,1,1,1720,1,9584,08:42:00.000,Morning session,NaN,NaN
299,361,0,28.0,0,1,0,0,0,3886,0,1043,06:15:00.000,Morning session,NaN,NaN
300,362,Не указан,100.0,0,0,0,1,1,3912,0,651,07:00:00.000,Morning session,NaN,NaN
301,365,1,87.0,2,0,1,0,1,5297,1,3962,21:00:00.000,NaN,NaN,Evening session
302,366,Не указан,8.0,2,0,0,1,1,7608,1,7002,07:00:00.000,Morning session,NaN,NaN
303,367,1,20.0,3,0,1,0,0,7435,1,8355,06:15:00.000,Morning session,NaN,NaN
304,368,1,76.0,1,0,1,0,1,2388,1,4385,14:00:00.000,NaN,Day session,NaN
305,369,0,10.0,3,1,0,0,0,1464,0,2295,15:00:00.000,NaN,Day session,NaN
306,370,0,8.0,1,0,1,0,1,3204,1,1729,14:15:00.000,NaN,Day session,NaN
307,371,Не указан,71.0,2,0,0,1,0,7345,0,5069,15:00:00.000,NaN,Day session,NaN
308,372,Не указан,74.0,2,0,0,1,0,304,1,9679,21:00:00.000,NaN,NaN,Evening session
309,373,1,71.0,5,0,1,0,1,4098,1,5764,15:34:00.000,NaN,Day session,NaN
310,374,1,86.0,3,1,0,0,0,4393,1,1668,22:30:00.000,NaN,NaN,Evening session
311,376,1,67.0,2,0,1,0,1,2368,0,4189,23:42:00.000,NaN,NaN,Evening session
312,377,0,100.0,2,0,0,1,1,1586,0,7645,22:30:00.000,NaN,NaN,Evening session
313,378,0,85.0,3,0,1,0,1,4982,1,1105,14:15:00.000,NaN,Day session,NaN
314,379,0,13.0,4,0,1,0,0,3170,1,9504,22:15:00.000,NaN,NaN,Evening session
315,380,Не указан,35.0,2,0,0,1,1,5455,1,9844,07:00:00.000,Morning session,NaN,NaN
316,381,1,21.0,0,0,0,1,0,2325,1,142,07:30:00.000,Morning session,NaN,NaN
317,382,1,71.0,2,0,0,1,0,9619,1,2184,06:15:00.000,Morning session,NaN,NaN
318,383,1,89.0,4,0,0,1,0,6167,0,5716,15:34:00.000,NaN,Day session,NaN
319,384,0,59.0,3,0,1,0,0,2481,0,4370,06:15:00.000,Morning session,NaN,NaN
320,386,Не указан,97.0,5,0,0,1,0,554,1,7943,06:15:00.000,Morning session,NaN,NaN
321,387,Не указан,41.0,5,0,1,0,1,6909,0,2262,15:00:00.000,NaN,Day session,NaN
322,388,1,67.0,0,0,0,1,1,895,0,4187,08:42:00.000,Morning session,NaN,NaN
323,389,0,83.0,2,0,1,0,0,4743,0,6470,15:34:00.000,NaN,Day session,NaN
324,391,1,86.0,1,0,0,1,1,5003,0,3722,15:34:00.000,NaN,Day session,NaN
325,392,0,92.0,3,0,1,0,1,6686,1,1732,06:00:00.000,Morning session,NaN,NaN
326,393,1,18.0,1,0,1,0,0,8125,0,9529,14:00:00.000,NaN,Day session,NaN
327,394,Не указан,44.0,2,0,1,0,1,1080,1,7932,14:00:00.000,NaN,Day session,NaN
328,395,Не указан,6.0,1,0,0,1,1,3300,0,4991,06:00:00.000,Morning session,NaN,NaN
329,396,1,45.0,3,1,0,0,0,2414,0,2508,15:34:00.000,NaN,Day session,NaN
330,398,1,100.0,5,0,0,1,0,6820,1,409,23:42:00.000,NaN,NaN,Evening session
331,399,0,28.0,0,1,0,0,0,125,1,2301,15:00:00.000,NaN,Day session,NaN
332,400,0,65.0,4,0,1,0,0,3076,1,8289,21:00:00.000,NaN,NaN,Evening session
333,401,1,81.0,3,0,0,1,1,1991,1,3487,06:15:00.000,Morning session,NaN,NaN
334,402,1,11.0,0,1,0,0,0,6165,1,4537,22:15:00.000,NaN,NaN,Evening session
335,403,0,72.0,2,0,1,0,1,6479,1,3739,15:30:00.000,NaN,Day session,NaN
336,404,Не указан,75.0,4,0,0,1,1,7138,0,1328,07:00:00.000,Morning session,NaN,NaN
337,406,0,40.0,3,0,0,1,0,4740,1,8977,08:42:00.000,Morning session,NaN,NaN
338,407,1,58.0,2,0,0,1,0,874,0,6503,15:34:00.000,NaN,Day session,NaN
339,408,Не указан,47.0,5,0,0,1,0,1976,0,522,14:15:00.000,NaN,Day session,NaN
340,409,0,100.0,5,0,1,0,1,1402,1,80,23:42:00.000,NaN,NaN,Evening session
341,410,0,47.0,2,0,1,0,1,8381,0,5430,14:00:00.000,NaN,Day session,NaN
342,411,0,8.0,2,0,1,0,0,2033,1,4281,15:30:00.000,NaN,Day session,NaN
343,413,Не указан,59.0,3,0,1,0,0,4141,1,2062,15:34:00.000,NaN,Day session,NaN
344,414,0,71.0,3,1,0,0,0,5323,1,8137,08:42:00.000,Morning session,NaN,NaN
345,415,0,28.0,3,0,0,1,1,67,1,631,15:30:00.000,NaN,Day session,NaN
346,416,1,62.0,3,0,1,0,0,256,1,9945,21:00:00.000,NaN,NaN,Evening session
347,417,1,98.0,4,0,1,0,0,6312,0,4348,07:30:00.000,Morning session,NaN,NaN
348,418,1,48.0,4,1,0,0,0,783,1,2489,15:30:00.000,NaN,Day session,NaN
349,420,1,98.0,3,0,1,0,0,5143,1,9742,15:34:00.000,NaN,Day session,NaN
350,422,0,16.0,3,0,0,1,1,8305,1,7822,15:30:00.000,NaN,Day session,NaN
351,423,0,47.0,0,0,0,1,0,7675,1,4051,21:00:00.000,NaN,NaN,Evening session
352,424,0,76.0,2,1,0,0,0,6595,1,9789,06:00:00.000,Morning session,NaN,NaN
353,425,0,29.0,4,0,1,0,0,3435,1,6727,22:30:00.000,NaN,NaN,Evening session
354,426,1,100.0,2,0,0,1,1,463,0,6233,23:42:00.000,NaN,NaN,Evening session
355,427,0,18.0,0,0,0,1,1,8613,0,9183,22:30:00.000,NaN,NaN,Evening session
356,428,1,11.0,4,0,1,0,1,3705,1,8334,22:30:00.000,NaN,NaN,Evening session
357,429,1,100.0,2,0,0,1,0,4483,1,1111,15:00:00.000,NaN,Day session,NaN
358,430,1,2.0,5,0,0,1,0,7324,0,1340,23:42:00.000,NaN,NaN,Evening session
359,431,0,100.0,1,0,0,1,1,3433,0,566,23:42:00.000,NaN,NaN,Evening session
360,432,0,54.0,2,0,1,0,1,5489,0,9457,23:42:00.000,NaN,NaN,Evening session
361,433,0,21.0,1,0,1,0,1,3806,1,8033,15:30:00.000,NaN,Day session,NaN
362,434,1,100.0,4,0,0,1,0,9055,0,2924,22:30:00.000,NaN,NaN,Evening session
363,437,0,70.0,2,0,0,1,1,9182,0,9868,23:42:00.000,NaN,NaN,Evening session
364,438,0,58.0,5,1,0,0,0,3296,1,4184,08:42:00.000,Morning session,NaN,NaN
365,441,1,36.0,4,0,0,1,1,6627,0,5957,21:00:00.000,NaN,NaN,Evening session
366,443,1,77.0,4,1,0,0,0,568,1,2378,15:00:00.000,NaN,Day session,NaN
367,444,0,80.0,5,1,0,0,0,1391,1,2997,22:30:00.000,NaN,NaN,Evening session
368,446,1,7.0,2,0,0,1,0,4491,1,1947,15:00:00.000,NaN,Day session,NaN
369,447,0,47.0,5,0,1,0,1,7683,1,5703,21:00:00.000,NaN,NaN,Evening session
370,448,Не указан,51.0,2,0,1,0,0,9699,0,3153,06:00:00.000,Morning session,NaN,NaN
371,449,Не указан,32.0,0,0,0,1,1,2562,1,8894,21:00:00.000,NaN,NaN,Evening session
372,450,Не указан,95.0,5,0,0,1,0,5461,1,2953,22:15:00.000,NaN,NaN,Evening session
373,451,1,56.0,4,0,1,0,0,5830,1,4398,23:42:00.000,NaN,NaN,Evening session
374,453,1,25.0,1,0,0,1,0,6111,1,8586,15:30:00.000,NaN,Day session,NaN
375,454,Не указан,84.0,2,0,1,0,0,102,1,1631,14:15:00.000,NaN,Day session,NaN
376,455,1,1.0,4,0,1,0,0,1571,0,2836,14:15:00.000,NaN,Day session,NaN
377,456,0,100.0,4,0,1,0,1,8567,1,3776,14:15:00.000,NaN,Day session,NaN
378,457,1,9.0,4,0,0,1,1,1536,1,4237,21:00:00.000,NaN,NaN,Evening session
379,458,0,75.0,4,0,1,0,0,1245,1,1460,21:00:00.000,NaN,NaN,Evening session
380,459,1,50.0,2,0,0,1,0,6775,1,8,06:00:00.000,Morning session,NaN,NaN
381,461,Не указан,48.0,2,0,1,0,0,1280,0,908,22:30:00.000,NaN,NaN,Evening session
382,462,0,18.0,0,1,0,0,0,4404,0,1468,23:42:00.000,NaN,NaN,Evening session
383,463,Не указан,36.0,0,0,0,1,1,7170,1,5381,15:30:00.000,NaN,Day session,NaN
384,465,0,85.0,4,1,0,0,0,8165,0,6769,08:42:00.000,Morning session,NaN,NaN
385,466,Не указан,95.0,2,0,1,0,1,3097,1,5077,07:30:00.000,Morning session,NaN,NaN
386,467,1,2.0,2,0,1,0,0,5990,0,532,06:00:00.000,Morning session,NaN,NaN
387,471,1,0.0,3,0,1,0,0,1436,1,2170,22:15:00.000,NaN,NaN,Evening session
388,473,1,57.0,2,0,1,0,0,8726,1,7167,21:00:00.000,NaN,NaN,Evening session
389,474,1,72.0,4,0,1,0,0,7968,0,5903,21:00:00.000,NaN,NaN,Evening session
390,475,0,24.0,2,0,0,1,0,8561,0,4162,15:34:00.000,NaN,Day session,NaN
391,476,1,100.0,1,0,0,1,0,2965,0,1821,22:15:00.000,NaN,NaN,Evening session
392,477,1,21.0,3,1,0,0,0,7613,1,4242,06:15:00.000,Morning session,NaN,NaN
393,479,1,100.0,1,0,0,1,0,7729,0,6443,14:00:00.000,NaN,Day session,NaN
394,483,1,30.0,2,0,0,1,1,1893,0,1429,15:34:00.000,NaN,Day session,NaN
395,484,Не указан,43.0,5,0,1,0,1,9983,1,3856,22:15:00.000,NaN,NaN,Evening session
396,485,1,85.0,4,0,0,1,0,4619,0,6471,06:00:00.000,Morning session,NaN,NaN
397,487,0,1.0,5,0,0,1,1,6676,0,6151,07:00:00.000,Morning session,NaN,NaN
398,488,Не указан,36.0,3,0,0,1,0,6837,1,7888,14:15:00.000,NaN,Day session,NaN
399,489,0,67.0,4,0,0,1,1,2184,1,5184,14:15:00.000,NaN,Day session,NaN
400,491,1,73.0,4,0,0,1,1,103,1,429,21:00:00.000,NaN,NaN,Evening session
401,492,1,40.0,5,0,0,1,0,4922,0,5794,15:30:00.000,NaN,Day session,NaN
402,493,1,11.0,3,0,1,0,1,2511,0,6407,07:00:00.000,Morning session,NaN,NaN
403,494,0,61.0,3,0,0,1,0,3308,1,8366,14:15:00.000,NaN,Day session,NaN
404,495,0,88.0,4,0,1,0,1,5206,1,7721,14:15:00.000,NaN,Day session,NaN
405,496,0,28.0,1,0,1,0,1,9620,0,9008,07:00:00.000,Morning session,NaN,NaN
406,497,0,43.0,1,0,1,0,0,8583,1,758,14:00:00.000,NaN,Day session,NaN
407,498,0,37.0,5,0,1,0,0,4736,1,5729,21:00:00.000,NaN,NaN,Evening session
408,500,1,40.0,2,0,1,0,0,1731,0,9184,07:00:00.000,Morning session,NaN,NaN
409,501,0,100.0,5,0,0,1,1,3897,1,230,07:00:00.000,Morning session,NaN,NaN
410,502,1,100.0,0,0,1,0,0,4152,0,6958,07:00:00.000,Morning session,NaN,NaN
411,503,0,78.0,3,0,1,0,0,3080,0,3004,14:15:00.000,NaN,Day session,NaN
412,504,1,49.0,2,0,0,1,0,6881,1,7525,21:00:00.000,NaN,NaN,Evening session
413,505,0,72.0,0,0,0,1,0,7255,0,601,22:15:00.000,NaN,NaN,Evening session
414,508,0,24.0,0,0,1,0,1,1763,0,9122,15:34:00.000,NaN,Day session,NaN
415,509,0,25.0,5,0,0,1,1,219,0,1144,15:30:00.000,NaN,Day session,NaN
416,510,1,21.0,0,0,1,0,0,4732,1,4391,22:15:00.000,NaN,NaN,Evening session
417,512,Не указан,44.0,1,0,1,0,0,5932,0,6620,22:15:00.000,NaN,NaN,Evening session
418,513,0,45.0,0,0,0,1,1,9729,1,8593,07:00:00.000,Morning session,NaN,NaN
419,514,1,44.0,1,0,0,1,0,8398,0,6173,07:00:00.000,Morning session,NaN,NaN
420,516,1,21.0,2,0,1,0,1,8859,1,8607,14:00:00.000,NaN,Day session,NaN
421,517,Не указан,11.0,4,0,0,1,0,8046,1,8669,07:30:00.000,Morning session,NaN,NaN
422,518,1,3.0,0,0,0,1,1,8424,0,1371,15:30:00.000,NaN,Day session,NaN
423,519,0,96.0,0,0,1,0,0,8556,1,8923,22:30:00.000,NaN,NaN,Evening session
424,520,0,83.0,3,0,1,0,0,2445,0,618,07:30:00.000,Morning session,NaN,NaN
425,521,Не указан,77.0,3,0,0,1,1,6762,0,6446,15:30:00.000,NaN,Day session,NaN
426,523,Не указан,69.0,2,0,0,1,0,9029,1,4171,14:00:00.000,NaN,Day session,NaN
427,524,0,15.0,3,0,0,1,0,1474,1,133,23:42:00.000,NaN,NaN,Evening session
428,525,Не указан,16.0,4,0,0,1,0,706,0,2000,15:00:00.000,NaN,Day session,NaN
429,526,0,33.0,1,0,1,0,0,8170,0,9951,07:30:00.000,Morning session,NaN,NaN
430,527,0,38.0,2,0,1,0,1,7095,0,2375,08:42:00.000,Morning session,NaN,NaN
431,528,0,56.0,4,0,0,1,0,4836,0,584,07:00:00.000,Morning session,NaN,NaN
432,529,1,37.0,5,0,0,1,1,797,0,9352,22:15:00.000,NaN,NaN,Evening session
433,530,1,50.0,0,0,0,1,0,496,1,7540,21:00:00.000,NaN,NaN,Evening session
434,531,0,1.0,1,0,1,0,0,7671,1,1779,08:42:00.000,Morning session,NaN,NaN
435,532,0,50.0,3,0,0,1,0,749,1,6652,06:15:00.000,Morning session,NaN,NaN
436,533,1,1.0,0,0,1,0,0,241,0,1621,23:42:00.000,NaN,NaN,Evening session
437,534,0,20.0,4,0,0,1,0,6625,1,2688,07:30:00.000,Morning session,NaN,NaN
438,535,1,17.0,2,0,1,0,0,1664,1,9772,22:15:00.000,NaN,NaN,Evening session
439,536,0,9.0,0,0,0,1,1,9545,0,6057,21:00:00.000,NaN,NaN,Evening session
440,537,1,92.0,4,0,0,1,0,2599,0,9148,08:42:00.000,Morning session,NaN,NaN
441,538,0,0.0,2,1,0,0,0,2459,0,5754,22:30:00.000,NaN,NaN,Evening session
442,539,1,54.0,2,0,0,1,0,9214,1,50,22:30:00.000,NaN,NaN,Evening session
443,540,0,68.0,5,0,1,0,0,7012,1,2458,06:00:00.000,Morning session,NaN,NaN
444,541,1,52.0,4,0,1,0,0,5782,1,1201,15:30:00.000,NaN,Day session,NaN
445,542,Не указан,89.0,4,0,1,0,1,8781,1,9962,14:15:00.000,NaN,Day session,NaN
446,543,1,16.0,4,0,0,1,1,311,0,5635,06:00:00.000,Morning session,NaN,NaN
447,545,0,99.0,0,0,0,1,0,7032,0,7058,15:34:00.000,NaN,Day session,NaN
448,546,0,31.0,2,0,0,1,1,9697,1,2808,15:30:00.000,NaN,Day session,NaN
449,547,1,14.0,4,0,1,0,0,6777,1,977,15:30:00.000,NaN,Day session,NaN
450,548,1,28.0,5,0,1,0,1,531,1,3443,23:42:00.000,NaN,NaN,Evening session
451,549,0,42.0,1,0,1,0,1,4278,0,958,06:15:00.000,Morning session,NaN,NaN
452,550,1,11.0,2,0,0,1,1,906,1,162,21:00:00.000,NaN,NaN,Evening session
453,551,0,25.0,2,0,1,0,1,1265,0,2268,15:00:00.000,NaN,Day session,NaN
454,553,1,45.0,2,0,0,1,1,9098,1,6393,22:30:00.000,NaN,NaN,Evening session
455,554,Не указан,93.0,4,1,0,0,0,4552,0,9161,15:30:00.000,NaN,Day session,NaN
456,555,1,62.0,5,0,1,0,1,8471,1,4524,14:15:00.000,NaN,Day session,NaN
457,556,0,19.0,5,0,0,1,1,8758,0,766,21:00:00.000,NaN,NaN,Evening session
458,557,Не указан,100.0,5,0,0,1,0,2952,0,9003,14:00:00.000,NaN,Day session,NaN
459,558,0,4.0,2,0,0,1,0,9240,0,4630,07:30:00.000,Morning session,NaN,NaN
460,560,1,15.0,2,0,1,0,1,1673,1,6975,15:00:00.000,NaN,Day session,NaN
461,561,Не указан,2.0,5,0,0,1,1,2528,1,3136,21:00:00.000,NaN,NaN,Evening session
462,562,Не указан,15.0,0,1,0,0,0,4445,0,1546,14:00:00.000,NaN,Day session,NaN
463,564,1,20.0,2,0,0,1,0,2631,1,1954,06:15:00.000,Morning session,NaN,NaN
464,565,1,12.0,5,0,0,1,0,6358,0,8939,14:00:00.000,NaN,Day session,NaN
465,567,1,69.0,4,1,0,0,0,5677,1,456,15:30:00.000,NaN,Day session,NaN
466,568,1,69.0,0,0,0,1,1,104,1,7132,15:34:00.000,NaN,Day session,NaN
467,569,0,53.0,3,0,1,0,0,1009,1,308,22:15:00.000,NaN,NaN,Evening session
468,570,0,74.0,2,0,0,1,1,951,1,5335,15:34:00.000,NaN,Day session,NaN
469,571,1,86.0,1,0,1,0,0,3513,1,8830,22:30:00.000,NaN,NaN,Evening session
470,574,1,63.0,4,0,0,1,1,5708,0,2452,15:34:00.000,NaN,Day session,NaN
471,575,Не указан,81.0,1,0,0,1,0,9519,1,6583,07:30:00.000,Morning session,NaN,NaN
472,576,0,26.0,3,0,0,1,1,1144,1,5836,08:42:00.000,Morning session,NaN,NaN
473,577,0,100.0,5,0,1,0,1,8796,1,2895,15:30:00.000,NaN,Day session,NaN
474,578,0,15.0,0,0,0,1,1,1336,1,6175,15:34:00.000,NaN,Day session,NaN
475,579,0,16.0,2,0,0,1,1,7328,1,7729,15:00:00.000,NaN,Day session,NaN
476,580,0,61.0,4,0,1,0,0,5749,0,4546,15:00:00.000,NaN,Day session,NaN
477,582,Не указан,71.0,5,0,0,1,1,5349,0,4840,15:34:00.000,NaN,Day session,NaN
478,583,1,21.0,3,0,0,1,1,6092,1,3086,22:15:00.000,NaN,NaN,Evening session
479,584,1,32.0,0,0,0,1,0,1759,0,1190,15:00:00.000,NaN,Day session,NaN
480,585,1,25.0,4,0,0,1,0,8608,0,7101,21:00:00.000,NaN,NaN,Evening session
481,586,1,15.0,2,0,0,1,0,6370,1,7140,15:34:00.000,NaN,Day session,NaN
482,588,1,29.0,4,1,0,0,0,196,0,4670,06:15:00.000,Morning session,NaN,NaN
483,589,0,100.0,5,0,1,0,0,2972,1,6207,06:00:00.000,Morning session,NaN,NaN
484,590,Не указан,42.0,4,0,0,1,0,3163,1,9084,22:15:00.000,NaN,NaN,Evening session
485,591,1,62.0,2,0,0,1,0,3089,0,9966,14:15:00.000,NaN,Day session,NaN
486,592,1,45.0,3,0,1,0,0,6983,1,6662,14:15:00.000,NaN,Day session,NaN
487,593,Не указан,44.0,2,0,1,0,0,6415,1,2384,06:15:00.000,Morning session,NaN,NaN
488,594,1,61.0,5,0,0,1,0,8694,0,5881,23:42:00.000,NaN,NaN,Evening session
489,596,0,88.0,5,0,1,0,1,110,1,7179,22:15:00.000,NaN,NaN,Evening session
490,597,1,56.0,2,0,0,1,0,8652,0,3193,14:00:00.000,NaN,Day session,NaN
491,598,1,18.0,2,0,1,0,0,781,0,4763,14:15:00.000,NaN,Day session,NaN
492,599,0,60.0,2,0,0,1,1,7887,0,1161,06:00:00.000,Morning session,NaN,NaN
493,600,1,43.0,2,0,1,0,0,9685,1,9582,15:30:00.000,NaN,Day session,NaN
494,602,0,21.0,1,1,0,0,0,9418,0,1930,22:15:00.000,NaN,NaN,Evening session
495,603,1,46.0,5,0,1,0,1,2790,1,387,08:42:00.000,Morning session,NaN,NaN
496,604,Не указан,11.0,0,0,0,1,1,3220,1,3490,23:42:00.000,NaN,NaN,Evening session
497,606,Не указан,75.0,2,0,1,0,0,3624,1,9816,22:30:00.000,NaN,NaN,Evening session
498,607,Не указан,75.0,0,1,0,0,0,4712,0,8293,21:00:00.000,NaN,NaN,Evening session
499,608,1,40.0,3,1,0,0,0,4197,1,216,08:42:00.000,Morning session,NaN,NaN
500,609,Не указан,40.0,5,0,0,1,0,5422,0,1887,06:00:00.000,Morning session,NaN,NaN
501,610,0,32.0,4,0,1,0,1,3305,1,9450,23:42:00.000,NaN,NaN,Evening session
502,611,1,24.0,5,0,1,0,1,2233,1,2482,21:00:00.000,NaN,NaN,Evening session
503,612,Не указан,88.0,2,0,0,1,0,2457,0,9433,07:30:00.000,Morning session,NaN,NaN
504,613,Не указан,89.0,2,0,1,0,0,7033,0,7451,15:34:00.000,NaN,Day session,NaN
505,614,0,79.0,5,0,0,1,0,2581,0,3459,15:00:00.000,NaN,Day session,NaN
506,617,Не указан,12.0,4,0,0,1,0,618,0,5771,06:15:00.000,Morning session,NaN,NaN
507,618,1,93.0,5,1,0,0,0,8656,1,4549,22:30:00.000,NaN,NaN,Evening session
508,619,1,78.0,2,1,0,0,0,1936,1,6744,14:15:00.000,NaN,Day session,NaN
509,620,0,34.0,0,1,0,0,0,9987,1,8867,15:30:00.000,NaN,Day session,NaN
510,621,Не указан,23.0,4,0,0,1,0,191,0,383,15:34:00.000,NaN,Day session,NaN
511,622,1,15.0,4,0,0,1,0,4954,0,9416,15:00:00.000,NaN,Day session,NaN
512,623,0,63.0,1,1,0,0,0,189,1,2571,22:15:00.000,NaN,NaN,Evening session
513,624,Не указан,48.0,5,0,0,1,1,4363,0,5061,21:00:00.000,NaN,NaN,Evening session
514,625,1,60.0,4,0,1,0,1,6648,1,1184,15:00:00.000,NaN,Day session,NaN
515,626,Не указан,1.0,2,0,0,1,0,9961,1,4406,21:00:00.000,NaN,NaN,Evening session
516,627,1,76.0,5,0,0,1,0,8142,1,8723,07:00:00.000,Morning session,NaN,NaN
517,630,Не указан,1.0,4,0,0,1,0,1618,1,196,22:15:00.000,NaN,NaN,Evening session
518,631,1,51.0,5,1,0,0,0,315,1,329,06:00:00.000,Morning session,NaN,NaN
519,632,1,47.0,0,0,0,1,1,1206,1,7901,14:00:00.000,NaN,Day session,NaN
520,633,1,77.0,2,0,0,1,0,3225,0,9905,15:00:00.000,NaN,Day session,NaN
521,634,1,14.0,5,0,0,1,0,831,0,5629,21:00:00.000,NaN,NaN,Evening session
522,635,0,86.0,5,0,1,0,0,7540,0,8581,08:42:00.000,Morning session,NaN,NaN
523,637,1,32.0,5,0,1,0,1,6610,1,9707,15:00:00.000,NaN,Day session,NaN
524,639,1,41.0,1,0,0,1,0,7565,0,6492,06:15:00.000,Morning session,NaN,NaN
525,640,Не указан,47.0,3,1,0,0,0,6526,1,8320,06:00:00.000,Morning session,NaN,NaN
526,641,Не указан,45.0,0,0,0,1,1,2211,1,6824,22:30:00.000,NaN,NaN,Evening session
527,642,1,63.0,3,0,0,1,1,752,0,8272,08:42:00.000,Morning session,NaN,NaN
528,643,1,93.0,2,0,0,1,0,8146,1,9410,07:30:00.000,Morning session,NaN,NaN
529,644,0,100.0,4,0,0,1,1,9325,1,5369,06:15:00.000,Morning session,NaN,NaN
530,645,0,68.0,0,0,1,0,1,3942,0,4004,14:15:00.000,NaN,Day session,NaN
531,647,1,9.0,4,1,0,0,0,3493,1,7608,21:00:00.000,NaN,NaN,Evening session
532,648,Не указан,13.0,1,0,1,0,1,2607,0,4735,07:00:00.000,Morning session,NaN,NaN
533,649,1,98.0,3,0,0,1,1,7321,0,6378,06:00:00.000,Morning session,NaN,NaN
534,650,1,84.0,5,1,0,0,0,8360,1,3375,21:00:00.000,NaN,NaN,Evening session
535,652,Не указан,58.0,0,0,1,0,1,3649,1,22,07:30:00.000,Morning session,NaN,NaN
536,654,1,21.0,3,0,0,1,0,1238,1,6177,15:34:00.000,NaN,Day session,NaN
537,655,0,40.0,4,0,0,1,1,7871,1,8812,07:30:00.000,Morning session,NaN,NaN
538,656,1,100.0,2,0,1,0,0,999,1,5190,07:00:00.000,Morning session,NaN,NaN
539,658,Не указан,100.0,4,0,0,1,1,3916,0,9611,08:42:00.000,Morning session,NaN,NaN
540,660,0,87.0,1,0,1,0,0,8946,1,8761,15:34:00.000,NaN,Day session,NaN
541,662,Не указан,56.0,0,0,1,0,0,974,0,8390,15:00:00.000,NaN,Day session,NaN
542,664,Не указан,27.0,1,0,0,1,1,7027,0,6666,06:00:00.000,Morning session,NaN,NaN
543,665,0,46.0,1,0,1,0,0,8449,1,4232,15:00:00.000,NaN,Day session,NaN
544,666,0,0.0,3,0,1,0,1,90,1,9091,22:15:00.000,NaN,NaN,Evening session
545,667,0,14.0,1,1,0,0,0,1225,1,2662,22:15:00.000,NaN,NaN,Evening session
546,668,1,46.0,1,0,0,1,1,377,0,5120,21:00:00.000,NaN,NaN,Evening session
547,669,0,30.0,1,0,0,1,0,8412,1,5610,06:00:00.000,Morning session,NaN,NaN
548,670,0,68.0,0,0,1,0,0,8498,0,6157,21:00:00.000,NaN,NaN,Evening session
549,671,Не указан,6.0,2,0,0,1,0,8365,1,5328,06:00:00.000,Morning session,NaN,NaN
550,673,1,28.0,5,0,1,0,1,8217,1,8421,22:30:00.000,NaN,NaN,Evening session
551,674,0,48.0,1,0,1,0,1,7396,1,7557,23:42:00.000,NaN,NaN,Evening session
552,675,Не указан,86.0,2,0,0,1,1,2476,1,90,15:34:00.000,NaN,Day session,NaN
553,676,1,58.0,4,0,1,0,1,368,1,2683,22:15:00.000,NaN,NaN,Evening session
554,677,1,54.0,1,0,0,1,0,3569,0,3513,14:15:00.000,NaN,Day session,NaN
555,680,0,5.0,2,0,0,1,1,7293,1,8706,21:00:00.000,NaN,NaN,Evening session
556,682,1,38.0,4,0,0,1,0,5053,1,212,06:00:00.000,Morning session,NaN,NaN
557,684,0,52.0,0,0,1,0,1,1229,0,140,14:00:00.000,NaN,Day session,NaN
558,685,Не указан,97.0,1,0,0,1,1,460,0,3772,21:00:00.000,NaN,NaN,Evening session
559,686,Не указан,94.0,5,0,0,1,1,8239,1,5945,14:00:00.000,NaN,Day session,NaN
560,687,1,100.0,0,0,1,0,0,4481,1,4432,22:30:00.000,NaN,NaN,Evening session
561,688,Не указан,19.0,5,0,1,0,0,1331,0,7402,21:00:00.000,NaN,NaN,Evening session
562,689,Не указан,99.0,2,0,1,0,1,5724,1,1654,22:30:00.000,NaN,NaN,Evening session
563,690,1,51.0,4,0,0,1,1,2266,1,3160,14:00:00.000,NaN,Day session,NaN
564,692,1,62.0,2,0,0,1,1,2146,1,1888,21:00:00.000,NaN,NaN,Evening session
565,693,1,46.0,1,1,0,0,0,1343,1,657,15:34:00.000,NaN,Day session,NaN
566,698,Не указан,93.0,4,0,1,0,0,480,1,8472,23:42:00.000,NaN,NaN,Evening session
